public eyes,,,公众的视野\n公众的眼球,,,,,0,0,0:public eye/1:s,,
public facilities,,,市政设施,,,,,0,0,,,
public facilities land,,,公共设施用地,,,,,0,0,,,
public facility,,,公共建筑,,,,,0,0,,,
public facing,,,公众形象,,,,,0,0,,,
public figure,ˈpʌblik ˈfiɡə,,n. 社会名人; 人士,,,,,0,0,s:public figures,,
public figures,,,[网络] 公众人物；公共名人；公益人物,,,,,0,0,0:public figure/1:s,,
public file,ˈpʌblik fail,, 公共文件,,,,,0,0,,,
public files,,,[计] 公用文件,,,,,0,0,,,
Public filing,,,公开呈报,,,,,0,0,,,
public finacne,,,[法] 公共财政,,,,,0,0,,,
public finance,,,[经] 财政学,,,,,0,0,,,
public finance and finance,,,财政金融,,,,,0,0,,,
public finance statistics,,,财政统计,,,,,0,0,,,
public finances,,,[网络] 政府财政；政府,,,,,0,0,,,
public financial management,,,公共财务管理,,,,,0,0,,,
public firm,,,国营公司,,,,,0,0,,,
public float,,,公众持股量,,,,,0,0,,,
public float capitalization,,,[网络] 公众持股市值,,,,,0,0,,,
public float requirement,,,[网络] 公众持股量规则；公众持股量规定,,,,,0,0,,,
public folder,,, 公用文件夹,,,,,0,0,,,
public folders,,,公用文件夹,,,,,0,0,,,
public food,ˈpʌblik fu:d,, [医]公共食品,,,,,0,0,,,
public footpath,,,[网络] 公共小道；公众步道；公共步行道,,,,,0,0,,,
public footpaths,,,[网络] 公共步道,,,,,0,0,,,
public forecast,,,公众预报,,,,,0,0,,,
public forum,,,[网络] 公共论坛；公众论坛；美国公开论坛式辩论,,,,,0,0,,,
public function,,,"盛大的公共集会,正式社交集会",,,,,0,0,,,
public functionary,,,"[法] 公务人员, 公职人员, 国家职员",,,,,0,0,,,
public functionary disciplinary sanction statistics,,,公务员惩戒统计,,,,,0,0,,,
public fund,,,[法] 公共基金,,,,,0,0,,,
public funding,,,n. 公共资助; 指由美国财政部拔款给总统竞选活动作为其部分资金。此款全部来自所得税，美国纳税人在交付联邦所得税时可自愿指定一部分作为竞选捐助。,,,,,0,0,,,
public funds,,,"[经] 公款, 公共基金",,,,,0,0,,,
public gallery,,,[法] 公众旁听席,,,,,0,0,,,
public garden,,,〈谚〉公园,,,,,0,0,,,
public gardens,,,[网络] 公共花园；公众花园；公有花园,,,,,0,0,,,
public gathering,,,公众聚集,,,,,0,0,,,
public gaze,,,[网络] 公众凝视,,,,,0,0,,,
Public General Acts and Measures,,,[网络] 普通公法集,,,,,0,0,,,
public general statutes,,,公知的，普遍的制定法,,,,,0,0,,,
public good,,,[经] 公益,,,,,0,0,,,
public good contribution experiments,,,公共财捐献实验,,,,,0,0,,,
public good or common good,,,[网络] 公共的善,,,,,0,0,,,
public goods,,,公共货物,,,,,0,0,,,
public goods dilemma,,,公众利益困境；公共财困境,,,,,0,0,,,
public goods experiments,,,公共财实验,,,,,0,0,,,
public goods game,,,公共财赛局,,,,,0,0,,,
public Gopher clients,,,[计] 公用Ｇｏｐｈｅｒ客户程序,,,,,0,0,,,
public governance,,,[网络] 公共治理；公共治道；公共支配管理学,,,,,0,0,,,
public grain,,,公粮,,,,,0,0,,,
public green area,,,公共绿地,,,,,0,0,,,
public green area ratio,,,公共绿地率,,,,,0,0,,,
public green space,,,公共绿地,,,,,0,0,,,
public green space norm,,,公共绿地指标,,,,,0,0,,,
public green space quota,,,公共绿地定额,,,,,0,0,,,
public haalth roon,,,[网络] 卫生保健室,,,,,0,0,,,
public hall,,,广厅,,,,,0,0,,,
public harm,,,[法] 公害,,,,,0,0,,,
public hauler,,,公共运输业者,,,,,0,0,,,
public hazard,,,[化] 公害,,,,,0,0,,,
public hazard incident,,,公害事件,,,,,0,0,,,
public health,,,[医] 公共卫生,,,,,0,0,,,
public health bactedology,,,[医] 卫生细菌学,,,,,0,0,,,
public health bacteriology,,,公共卫生细菌学,,,,,0,0,,,
public health bureau,ˈpʌblik helθ ˈbjuərəu,, [医]公共卫生局,,,,,0,0,,,
public health campaign,,,健康宣导活动；公卫宣导活动,,,,,0,0,,,
public health care,,,[网络] 公共保健；公营医疗保健,,,,,0,0,,,
public health dentist,,,公共卫生牙医师,,,,,0,0,,,
public health dentistry,,,公共卫生口腔医学,,,,,0,0,,,
public health doctor,,,[医] [公共]卫生医师,,,,,0,0,,,
public health emergency,,,[网络] 突发公共卫生事件；公共卫生紧急事态；公共卫生紧急状况,,,,,0,0,,,
public health engineering,,,[医] 公共卫生工程,,,,,0,0,,,
public health grants,,,公共医疗补贴,,,,,0,0,,,
public health informatics,,,公共健康资讯学；公共卫生资讯学,,,,,0,0,,,
public health insect,,,环境卫生害虫,,,,,0,0,,,
public health inspector,ˈpʌblik helθ ɪnˈspektə,, [医]公共卫生检查员,,,,,0,0,,,
public health laboratory,,,公共卫生试验室,,,,,0,0,,,
public health nurse,,,[医] 公共卫生护士,,,,,0,0,,,
public health nutrition,,,公共健康营养；公共卫生营养,,,,,0,0,,,
public health pest,,,环境卫生害物,,,,,0,0,,,
public health practice,,,"[医] 公共卫生实施, 公共卫生实践",,,,,0,0,,,
public health psychology,,,公共健康心理学；公共卫生心理学,,,,,0,0,,,
public health revenue,,,公共卫生收入,,,,,0,0,,,
public health room,,,(车站)卫生保健室,,,,,0,0,,,
public health science,,,[医] 公共卫生科学,,,,,0,0,,,
Public Health Service,,,〈美〉公共卫生局,,,,,0,0,,,
public health service's sanitary requirement,,,保健局卫生规则,,,,,0,0,,,
public health services,,,公费医疗,,,,,0,0,,,
public health standard,,,卫生防护标准,,,,,0,0,,,
public health statistics,,,公共卫生统计,,,,,0,0,,,
public health survey,,,公共卫生情况调查,,,,,0,0,,,
public health unit,,,公共卫生中心,,,,,0,0,,,
public health watchdog,,,公共健康监督者；公共卫生监督者,,,,,0,0,,,
public health work,,,保健事业,,,,,0,0,,,
public healthy,,,[法] 公共卫生,,,,,0,0,,,
public hearing,,,公平,,,,,0,0,,,
public hearings,,, 公众听证会,,,,,0,0,,,
public heath laboratory,,,[医] 公共卫生检验室,,,,,0,0,,,
public held corporation,,,公众持股公司,,,,,0,0,,,
public high school,,,[网络] 公立中学；公立高中；高中分为公立,,,,,0,0,,,
public highway,,,公路,,,,,0,0,,,
public historian,,,[网络] 大众史家；公众史学家；公共历史学者,,,,,0,0,,,
public historians,,,[网络] 大众史家们,,,,,0,0,,,
public history,,,[网络] 公共历史；大众史学；公众史学,,,,,0,0,,,
public holiday,,,[法] 公休假日,,,,,0,0,s:public holidays,,
public holidays,,,[经] 公共例假,,,,,0,0,0:public holiday/1:s,,
public hospital,,,[网络] 公立医院；公营医院；分公立医院,,,,,0,0,,,
public hospitals,,,[网络] 公立医院；公共团体设立之医院；新加坡公立医院,,,,,0,0,,,
public house,,,"酒吧\n[法] 酒馆, 旅客, 客栈",,,,,0,0,s:public houses,,
public houses,,,na. 〈英〉客栈；〈英〉酒吧\n[网络] 公共住房；廉租房；公屋,,,,,0,0,0:public house/1:s,,
public housing,ˈpʌblik ˈhauziŋ,, 政府为低收入者所建的住房,,,,,0,0,s:public housings,,
Public housing authority bond,,,[网络] 低收入住宅债券,,,,,0,0,,,
public housing funding system,,,住房公基金制度,,,,,0,0,,,
public housing program,,,[建] 国家住房建设计划,,,,,0,0,,,
public housings,,,[建] 公共住房，政府为低收入者所建的住房,,,,,0,0,0:public housing/1:s,,
public hygiene,ˈpʌblik ˈhaidʒi:n,, 公共卫生,,,,,0,0,,,
public hygienics,,,[医] 公共卫生学,,,,,0,0,,,
public image,,,在公众心目中的形象,,,,,0,0,,,
public improvement fund,,,公共改良基金,,,,,0,0,,,
public income and expenditure,,,政府收支,,,,,0,0,,,
public indecency,,,"[法] 公开猥亵, 公然猥亵",,,,,0,0,,,
public indictment,,,[法] 公诉书,,,,,0,0,,,
public indignition,,,公愤,,,,,0,0,,,
public information,,,公共信息\n公众信息,,,,,0,0,,,
public information campaign,,,公共宣导,,,,,0,0,,,
public information file,,,公用资讯档案,,,,,0,0,,,
public information model of public relations,,,公共关系的公共资讯模式,,,,,0,0,,,
Public Information Officer,,,公众信息官员,,,,,0,0,,,
public infrastructure,,,[网络] 公共基础设施；公共建设；公共基础建设,,,,,0,0,,,
public inquiries,,,[网络] 公众质询；询意见；征询意见,,,,,0,0,,,
public inquiry,,,[网络] 公开调查；公众调查；政府调查,,,,,0,0,,,
public inspection,,,公众审查,,,,,0,0,,,
public institution,,,[法] 公共机构,,,,,0,0,,,
public institution key,,,[计] 公用键控密钥,,,,,0,0,,,
public institutions,,,[网络] 事业单位；公共机构；公立机构,,,,,0,0,,,
public insurance,,,公营保险,,,,,0,0,,,
public insurance association,,,公共保险协会,,,,,0,0,,,
public integrity,,,[网络] 公共诚信；公众廉洁小组；政府廉洁,,,,,0,0,,,
public intellectual,,,[网络] 公共知识分子；公共知识份子；公共知识人,,,,,0,0,,,
public interest,,,"[经] 公众利益, 公益",,,,,0,0,,,
public interest accounting,,,[网络] 公众利益会计；无偿服务会计,,,,,0,0,,,
public interest actions,,,行政公益诉讼,,,,,0,0,,,
public interest corporation,,,公益法人,,,,,0,0,,,
public interest director,,,[网络] 公众利益董事,,,,,0,0,,,
public interest group,,,公益团体,,,,,0,0,,,
public interest immunity,,,[网络] 公共利益豁免；公众利益豁免权；公共利益豁免原则,,,,,0,0,,,
public interest lawyer,,,[网络] 公益律师；公益维护律师,,,,,0,0,,,
public interest model,,,公共利益模式,,,,,0,0,,,
public interest organization,,,[网络] 公共利益组织,,,,,0,0,,,
public interest representative,,,[网络] 公众权益代表,,,,,0,0,,,
public interest theory,,,公共利益理论,,,,,0,0,,,
public interests,,,na. 公益\n[网络] 公共利益；公众的利益；公众兴趣,,,,,0,0,,,
public intermediate goods,,,公共中间财,,,,,0,0,,,
public international law,,,[经] 国际公法,,,,,0,0,,,
Public International Union,,,[网络] 国际行政联盟,,,,,0,0,,,
public Internet,,,公共网络,,,,,0,0,,,
public intervention,,,公众介入,,,,,0,0,,,
public intoxication,,,un. 公共中毒\n[网络] 公共场合吸毒；公共场所酗酒；公共场合醉酒,,,,,0,0,,,
public investment,,,[经] 公共投资,,,,,0,0,,,
public investment credit,,,[经] 公共投资信用,,,,,0,0,,,
public investment expenditure,,,政府[公共]投资支出,,,,,0,0,,,
public investment program,,,政府投资计划,,,,,0,0,,,
public investor,,,公众投资者,,,,,0,0,,,
public involvement,,,公众涉入,,,,,0,0,,,
public IP,,,[网络] 公网；公用网路位址；公网地址,,,,,0,0,,,
public issue,,,[经] 公开发行证券,,,,,0,0,,,
public issues,,,公开发行有价证券,,,,,0,0,,,
public Ivies,,,[网络] 公立常春藤；公立大学的常春藤；公立长春藤,,,,,0,0,,,
public Ivy,,,[网络] 公立长春藤大学；公立常春藤；公立常青藤大学,,,,,0,0,,,
public job,,,公务工作,,,,,0,0,,,
public journalism,,,公共新闻学；公众新闻学,,,,,0,0,,,
public juristic person,,,[法] 公法人,,,,,0,0,,,
public key,,,[计] 公开密钥,,,,,0,0,,,
public key algorithm,,,[计] 公开密钥算法,,,,,0,0,,,
public key certificate,,,n. 公开金钥认证\n[网络] 公钥证书；公用金钥凭证；公开密钥证书,,,,,0,0,,,
Public key certificate.,,,n. 公开金钥认证\n[网络] 公钥证书；公用金钥凭证；公开密钥证书,,,,,0,0,,,
public key certificates,,,[网络] 公共密钥证书；公开密钥证书；公钥凭证,,,,,0,0,,,
public key cryptography,,,[计] 公开钥密码,,,,,0,0,,,
Public Key Cryptography Standards,,,公钥加密标准,,,,,0,0,,,
public key cryptosystem,,,公开密钥保密系统,,,,,0,0,,,
public key directory,,,公开金钥目录,,,,,0,0,,,
public key distribution system,,,公钥配送系统,,,,,0,0,,,
public key encryption,,,[计] 公开钥加密,,,,,0,0,,,
public key infrastructure,,,公钥构架,,,,,0,0,,,
public key infrastructure (pki),,,公钥基础建设,,,,,0,0,,,
public key infrastructure x.509,,,X.509 公钥构架,,,,,0,0,,,
"public key infrastructure,PKI",,,公钥基础设施,,,,,0,0,,,
public key system,,,公钥体制,,,,,0,0,,,
Public key.,,,n. 公共密匙\n[网络] 公钥；公开金钥；公开密钥,,,,,0,0,,,
public keys,,,[网络] 公共密钥；公鈅；公膺,,,,,0,0,,,
public knowledge,ˈpʌblik ˈnɔlidʒ,, 周知,,,,,0,0,,,
public land,,,"[法] 公有地, 公地",,,,,0,0,,,
public land mobile network,,, 公用陆地移动通信网,,,,,0,0,,,
"public land mobile network,PLMN",,,公共陆地移动网,,,,,0,0,,,
public land ownership,,,土地公有制,,,,,0,0,,,
public land survey,,,公地测量,,,,,0,0,,,
public land(s),,,[法] 公有地,,,,,0,0,,,
Public landing,,,公地（公共用地）,,,,,0,0,,,
public landing right,,,n. 公共出借版税权,,,,,0,0,,,
public lands,,,[经] 公有土地,,,,,0,0,,,
public language,,,[网络] 公共语言；社会用语；语言体系,,,,,0,0,,,
public lavatories,,,公共厕所,,,,,0,0,0:public lavatory/1:s,,
public lavatory,ˈpʌblik ˈlævətəri,,n. 公共厕所,,,,,0,0,s:public lavatories,,
public law,,,[经] 公法,,,,,0,0,s:public laws,,
public law 100-235,,,公用定律100-235,,,,,0,0,,,
public laws,,,公法；国际公法,,,,,0,0,0:public law/1:s,,
public lawyer,,,[法] 公设律师,,,,,0,0,,,
public lecture,ˈpʌblik ˈlektʃə,, 公开讲演，通俗讲演,,,,,0,0,s:public lectures,,
public lectures,,,公开讲演，通俗讲演；公益讲座,,,,,0,0,0:public lecture/1:s,,
public legal entity,,,[网络] 公法人,,,,,0,0,,,
public legislation,,,公共立法,,,,,0,0,,,
Public Lending Right,,,[亦作p-l-r-][英国英语]公共出借报酬权(公共图书馆按作品出借的次数付给作者的报酬)[略作PLR],,,,,0,0,,,
public liability,,,[经] 公众责任,,,,,0,0,,,
public liability insurance,,,[经] 公众责任保险,,,,,0,0,,,
public liability policy,,,公众责任保险单,,,,,0,0,,,
public liaison fund,,,公众联系基金,,,,,0,0,,,
public libel,,,[法] 公开文字诽谤,,,,,0,0,,,
public librarianship,,,公共图书馆学,,,,,0,0,,,
public libraries,,,na. 公立[公共]图书馆\n[网络] 公共图书馆；公共图书馆情况；政府图书馆,,,,,0,0,0:public library/1:s,,
public libraries act,,,公共图书馆法案,,,,,0,0,,,
public library,,,[计] 公用程序库,,,,,0,0,s:public libraries,,
public library support for community,,,公共图书馆的社区支持,,,,,0,0,,,
public licence,,,公共授权条款,,,,,0,0,,,
public life,,,na. 社会生活\n[网络] 公共生活；公众生活；大众生活,,,,,0,0,,,
public lighting,,,公用照明,,,,,0,0,,,
public limit,,,公用限制,,,,,0,0,,,
public limited companies,,,[网络] 公共有限公司；公开上市股份有限公司；公众有限责任公司,,,,,0,0,,,
public limited company,,,公开股份有限公司，公共有限公司,,,,,0,0,,,
Public Limited Liability Company,,,[网络] 公共有限责任公司；公共股份有限公司,,,,,0,0,,,
public line,,,公用线,,,,,0,0,,,
public liquidator,,,[法] 公共清算人,,,,,0,0,,,
public listed company,,,公共上市公司,,,,,0,0,,,
Public Listing,,,公开上市,,,,,0,0,,,
public loan,,,"[经] 公债, 公共贷款",,,,,0,0,,,
public loan redemption by purchase,ˈpʌblik ləun rɪˈdempʃən bai ˈpə:tʃəs,, [财]公债买入偿还,,,,,0,0,,,
public mail,,,[计] 公开信件,,,,,0,0,,,
public man,,,公务人员,,,,,0,0,,,
public management,,,公共管理,,,,,0,0,,,
public manager,,,"公共管理者, 公经理人",,,,,0,0,,,
public manpower,,,公务人力,,,,,0,0,,,
public maritime law,,,"[法] 海事公法, 公海法",,,,,0,0,,,
public market,,,[经] 公开市场,,,,,0,0,,,
public matrix,,,公用矩阵,,,,,0,0,,,
public media,,,大众传媒，公共媒体,,,,,0,0,,,
public medical care,,,公费医疗;公费医疗制度,,,,,0,0,,,
public meeting,,,公开会议,,,,,0,0,,,
public member,,,公用成员,,,,,0,0,,,
public memory,,,[计] 公用存储器,,,,,0,0,,,
public mental health policy,,,公共精神健康政策；公共心理卫生政策,,,,,0,0,,,
public mess,,,"[医] 公共食堂, 伙食团",,,,,0,0,,,
public message service,,,[计] 公用报文服务,,,,,0,0,,,
public message service (pms),,,公用讯息服务,,,,,0,0,,,
public mind,ˈpʌblik maind,, 民心,,,,,0,0,,,
public minded,,,民心,,,,,0,0,,,
public minister,,,[网络] 公安部长,,,,,0,0,,,
public mischief,,,[法] 公共市场,,,,,0,0,,,
public misstatement,,,[网络] 公开失实表述,,,,,0,0,,,
public mode,,,公用模式,,,,,0,0,,,
public modulus,,,公开模数,,,,,0,0,,,
public money,,,[经] 公款,,,,,0,0,,,
public monopoly,,,"政府垄断[独占,专利]",,,,,0,0,,,
public morality,,,风纪,,,,,0,0,,,
public morals,,, 社会公德，社会风气,,,,,0,0,,,
public mover,,,[网络] 公共移动者,,,,,0,0,s:public movers,,
public movers,,,[网络] 公共移动者\n(public mover 的复数),,,,,0,0,0:public mover/1:s,,
public music channel,,,公用音响通道,,,,,0,0,,,
public mutual fund,,,[网络] 大众信托基金；信托基金公司；大众投资基金,,,,,0,0,,,
public nature,,,公营性质,,,,,0,0,,,
public needs theory,,,[税收] 公需说,,,,,0,0,,,
public needs theory of taxation,,,课税的公需理论,,,,,0,0,,,
public net,,,【计算机】公用网,,,,,0,0,,,
public netfind server,,,[计] 公用ＮＥＴＦＩＮＤ服务器,,,,,0,0,,,
public network,,,[计] 公用网络,,,,,0,0,,,
public network support,,,[计] 公用网络支援,,,,,0,0,,,
public notary,,,[经] 公证人,,,,,0,0,,,
public notice,,,[法] 公告,,,,,0,0,,,
public notices,,,[经] 公开启事,,,,,0,0,,,
